20101123,211.6,246.7,53.7,3.0,2.8
20101123,227.2,251.3,52.7,1.2,4.8
20101123,217.2,254.9,53.5,1.6,4.3
20101124,196.2,234.9,52.7,5.9,3.4
20101124,205.3,243.5,53.0,5.1,2.6
20101124,218.2,250.9,53.4,2.3,2.1
20101124,213.4,248.6,52.6,2.8,2.0
20101124,218.2,253.8,53.1,4.8,3.2
20101124,212.3,254.2,53.1,4.9,3.3
20101124,201.6,239.7,53.4,0.3,0.2
20101124,210.2,248.3,53.0,4.7,3.2
20101124,212.2,252.7,53.1,5.9,5.8
20101124,218.2,253.8,53.1,4.8,3.2
20101125,208.9,243.7,53.0,5.6,3.2
20101126,208.7,248.2,54.3,0.6,3.0
20101126,213.6,250.5,53.0,4.3,3.1
20101126,216.2,254.5,53.0,2.9,3.7
20101126,222.8,253.7,53.0,5.3,3.6
20101126,185.7,242.9,53.0,3.8,2.3
20101126,140.2,228.1,53.1,3.7,1.8
20101126,142.6,200.7,52.6,3.4,5.9
20101127,221.7,253.9,53.1,4.7,6.4
20101127,212.3,248.9,52.7,6.7,5.5
20101128,222.4,246.6,51.9,0.3,1.4
20101128,nan,nan,nan,nan,nan
20101128,192.8,242.5,52.8,4.4,3.4
20101128,154.5,233.1,52.9,1.9,3.2
20101128,147.8,225.6,53.0,4.3,4.9
20101129,217.1,252.6,53.3,3.3,3.6
20101129,206.1,242.5,53.5,4.1,5.3
20101130,227.3,252.4,53.1,4.9,3.5
20101130,226.4,257.3,53.4,4.0,3.8
20101130,228.4,251.3,53.5,2.2,3.6
20101130,241.9,256.2,52.1,4.8,3.8
20101201,213.3,246.3,54.1,2.3,5.6
20101202,216.2,249.9,53.0,2.2,4.5
20101202,217.4,246.5,53.2,4.4,4.8
20101202,230.8,252.8,52.8,1.6,1.2
20101202,nan,nan,nan,nan,nan
20101202,233.4,253.6,53.0,3.2,0.6
20101202,205.6,246.9,53.4,2.9,3.6
20101202,216.2,248.2,52.9,2.9,2.9
20101202,207.5,247.2,53.0,4.6,6.2
20101202,218.0,257.8,52.6,5.2,8.1
20101203,221.7,254.1,54.0,2.5,3.1
20101203,223.0,255.9,53.6,2.2,2.8
20101203,224.9,251.5,53.0,4.9,8.0
20101203,184.4,242.2,53.0,6.3,1.8
20101203,216.7,247.3,53.5,5.3,10.9
20101203,224.9,258.9,53.1,4.0,3.6
20101203,204.5,247.2,53.2,3.5,5.0
20101203,237.0,257.0,54.4,2.2,1.9
20101203,235.1,251.9,53.5,1.7,3.0
20101203,223.1,255.0,53.9,1.1,5.0
20101203,221.7,255.3,52.9,4.3,5.1
20101203,220.6,253.0,53.4,3.1,2.8
20101204,220.6,262.4,53.2,4.6,5.3
20101204,220.0,253.6,51.3,0.8,4.3
20101204,210.3,249.2,53.2,4.3,6.4
20101204,218.5,250.3,53.1,3.5,3.2
20101204,211.8,250.3,53.0,4.7,4.4
20101204,220.5,250.0,52.1,1.8,2.2
20101204,214.6,259.6,54.7,0.4,10.2
20101204,228.3,250.7,52.9,3.2,2.6
20101204,226.7,252.4,52.8,4.7,3.1
20101204,213.1,252.0,53.0,4.8,3.2
20101204,219.4,251.0,52.9,3.0,3.4
20101204,205.4,246.4,53.0,3.9,3.3
20101204,209.4,248.3,53.7,1.0,0.2
20101205,196.1,244.9,52.4,4.9,3.2
20101205,218.3,255.0,53.1,5.5,4.3
20101205,225.2,252.4,52.6,4.0,2.9
20101205,207.9,243.5,52.8,7.3,4.2
20101205,237.5,256.1,52.8,5.1,8.8
20101205,237.7,254.1,53.1,4.8,4.2
20101205,221.7,253.5,52.8,3.7,4.2
20101205,227.7,252.8,53.1,12.9,6.4
20101205,227.9,255.8,53.4,7.2,5.9
20101205,200.7,245.7,52.7,4.3,4.0
20101205,225.5,255.1,53.0,4.1,3.1
20101205,213.4,251.7,52.9,3.0,3.1
20101205,207.1,252.3,53.5,6.1,6.7
20101205,222.5,251.7,52.4,3.6,4.2
20101205,225.3,253.6,53.3,6.2,4.9
20101206,nan,nan,nan,nan,nan
20101206,nan,nan,nan,nan,nan
20101206,225.6,253.3,52.0,0.5,5.8
20101206,230.2,253.0,53.0,4.5,3.1
20101206,224.7,251.3,53.0,2.9,3.3
20101206,215.4,250.4,52.9,2.7,3.5
20101206,226.6,248.8,52.1,2.1,2.4
20101206,212.4,252.2,53.0,2.5,2.0
20101206,199.4,250.1,54.2,2.1,2.8
20101206,178.0,232.7,53.0,5.2,3.1
20101206,190.6,235.8,53.1,3.1,3.6
20101206,179.1,240.4,53.1,3.3,2.2
20101206,220.3,252.0,52.7,4.3,3.4
20101206,237.7,253.1,51.6,0.6,0.6
20101206,229.3,252.7,52.8,7.9,4.0
20101206,237.9,254.0,53.1,4.3,4.2
20101206,228.2,249.1,52.6,2.5,3.7
20101206,212.6,253.2,53.6,1.0,0.7
20101206,222.0,252.5,52.6,2.8,4.2
